SNOMEDID,DMD_description
23931811000001109,Nozinan 25mg/1ml solution for injection ampoules (Waymade Healthcare Plc)
15638511000001107,Olanzapine 1.25mg/5ml oral solution
15649511000001102,Olanzapine 1.25mg/5ml oral solution
15638711000001102,Olanzapine 1.25mg/5ml oral solution (Special Order)
15638911000001100,Olanzapine 1.25mg/5ml oral solution (Special Order)
15639311000001107,Olanzapine 1.25mg/5ml oral suspension
15649611000001103,Olanzapine 1.25mg/5ml oral suspension
15639511000001101,Olanzapine 1.25mg/5ml oral suspension (Special Order)
15639811000001103,Olanzapine 1.25mg/5ml oral suspension (Special Order)
321623003,Olanzapine 10mg oral lyophilisates sugar free
1194411000001107,Olanzapine 10mg oral lyophilisates sugar free
14748211000001108,Olanzapine 10mg oral lyophilisates sugar free
19623811000001107,Olanzapine 10mg orodispersible tablets
19626711000001106,Olanzapine 10mg orodispersible tablets
20009911000001101,Olanzapine 10mg orodispersible tablets (A A H Pharmaceuticals Ltd)
20010811000001100,Olanzapine 10mg orodispersible tablets (A A H Pharmaceuticals Ltd)
35862411000001105,Olanzapine 10mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
35862711000001104,Olanzapine 10mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
30066111000001105,Olanzapine 10mg orodispersible tablets (DE Pharmaceuticals)
30066211000001104,Olanzapine 10mg orodispersible tablets (DE Pharmaceuticals)
30854911000001107,Olanzapine 10mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
30855011000001107,Olanzapine 10mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
39059911000001105,Olanzapine 10mg orodispersible tablets (Medihealth (Northern) Ltd)
39060011000001107,Olanzapine 10mg orodispersible tablets (Medihealth (Northern) Ltd)
19623911000001102,Olanzapine 10mg orodispersible tablets (Teva UK Ltd)
19624011000001104,Olanzapine 10mg orodispersible tablets (Teva UK Ltd)
20967911000001100,Olanzapine 10mg orodispersible tablets (Zentiva Pharma UK Ltd)
20968011000001103,Olanzapine 10mg orodispersible tablets (Zentiva Pharma UK Ltd)
19606911000001103,Olanzapine 10mg orodispersible tablets sugar free
19609111000001109,Olanzapine 10mg orodispersible tablets sugar free
19670011000001107,Olanzapine 10mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19670111000001108,Olanzapine 10mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19607011000001104,Olanzapine 10mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19607111000001103,Olanzapine 10mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19683211000001104,Olanzapine 10mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19683411000001100,Olanzapine 10mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19716911000001107,Olanzapine 10mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
19717011000001106,Olanzapine 10mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
35173611000001100,Olanzapine 10mg orodispersible tablets sugar free (Milpharm Ltd)
35173711000001109,Olanzapine 10mg orodispersible tablets sugar free (Milpharm Ltd)
38008211000001102,Olanzapine 10mg orodispersible tablets sugar free (Mylan)
38008311000001105,Olanzapine 10mg orodispersible tablets sugar free (Mylan)
21810011000001103,Olanzapine 10mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
21810111000001102,Olanzapine 10mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
20317211000001103,Olanzapine 10mg orodispersible tablets sugar free (Sandoz Ltd)
20317311000001106,Olanzapine 10mg orodispersible tablets sugar free (Sandoz Ltd)
36821511000001107,Olanzapine 10mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
36821611000001106,Olanzapine 10mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
5693811000001109,Olanzapine 10mg powder for solution for injection vials
5818311000001104,Olanzapine 10mg powder for solution for injection vials
321614001,Olanzapine 10mg tablets
1321711000001101,Olanzapine 10mg tablets
1327711000001105,Olanzapine 10mg tablets
19574011000001108,Olanzapine 10mg tablets (A A H Pharmaceuticals Ltd)
19574111000001109,Olanzapine 10mg tablets (A A H Pharmaceuticals Ltd)
23485211000001100,Olanzapine 10mg tablets (Accord Healthcare Ltd)
23485311000001108,Olanzapine 10mg tablets (Accord Healthcare Ltd)
19558611000001108,Olanzapine 10mg tablets (Actavis UK Ltd)
19558711000001104,Olanzapine 10mg tablets (Actavis UK Ltd)
36947511000001109,Olanzapine 10mg tablets (Alissa Healthcare Research Ltd)
36947611000001108,Olanzapine 10mg tablets (Alissa Healthcare Research Ltd)
19564611000001107,Olanzapine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
19564711000001103,Olanzapine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
19543111000001106,Olanzapine 10mg tablets (Aspire Pharma Ltd)
19543211000001100,Olanzapine 10mg tablets (Aspire Pharma Ltd)
38812011000001106,Olanzapine 10mg tablets (Bristol Laboratories Ltd)
38812111000001107,Olanzapine 10mg tablets (Bristol Laboratories Ltd)
37041511000001109,Olanzapine 10mg tablets (Crescent Pharma Ltd)
37041711000001104,Olanzapine 10mg tablets (Crescent Pharma Ltd)
37749611000001107,Olanzapine 10mg tablets (CST Pharma Ltd)
37749711000001103,Olanzapine 10mg tablets (CST Pharma Ltd)
30065411000001109,Olanzapine 10mg tablets (DE Pharmaceuticals)
30065511000001108,Olanzapine 10mg tablets (DE Pharmaceuticals)
19592311000001107,Olanzapine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)
19592411000001100,Olanzapine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)
32438711000001104,Olanzapine 10mg tablets (Kent Pharma (UK) Ltd)
32438911000001102,Olanzapine 10mg tablets (Kent Pharma (UK) Ltd)
37124011000001109,Olanzapine 10mg tablets (Mawdsley-Brooks & Company Ltd)
37124111000001105,Olanzapine 10mg tablets (Mawdsley-Brooks & Company Ltd)
39062011000001106,Olanzapine 10mg tablets (Medihealth (Northern) Ltd)
39062111000001107,Olanzapine 10mg tablets (Medihealth (Northern) Ltd)
23954911000001102,Olanzapine 10mg tablets (Milpharm Ltd)
23955011000001102,Olanzapine 10mg tablets (Milpharm Ltd)
19838011000001103,Olanzapine 10mg tablets (Mylan)
19838111000001102,Olanzapine 10mg tablets (Mylan)
20103811000001101,Olanzapine 10mg tablets (Ranbaxy (UK) Ltd)
20103911000001106,Olanzapine 10mg tablets (Ranbaxy (UK) Ltd)
20314411000001109,Olanzapine 10mg tablets (Sandoz Ltd)
20314511000001108,Olanzapine 10mg tablets (Sandoz Ltd)
29930911000001108,Olanzapine 10mg tablets (Sigma Pharmaceuticals Plc)
29931011000001100,Olanzapine 10mg tablets (Sigma Pharmaceuticals Plc)
36591111000001106,Olanzapine 10mg tablets (Sun Pharmaceutical Industries Europe B.V.)
36591211000001100,Olanzapine 10mg tablets (Sun Pharmaceutical Industries Europe B.V.)
19561511000001106,Olanzapine 10mg tablets (Teva UK Ltd)
19561611000001105,Olanzapine 10mg tablets (Teva UK Ltd)
36849311000001104,Olanzapine 10mg tablets (Torrent Pharma (UK) Ltd)
36849411000001106,Olanzapine 10mg tablets (Torrent Pharma (UK) Ltd)
21823711000001100,Olanzapine 10mg tablets (Waymade Healthcare Plc)
21823811000001108,Olanzapine 10mg tablets (Waymade Healthcare Plc)
19921111000001102,Olanzapine 10mg tablets (Zentiva Pharma UK Ltd)
19921211000001108,Olanzapine 10mg tablets (Zentiva Pharma UK Ltd)
32650811000001106,Olanzapine 12.5mg/5ml oral suspension
32655611000001104,Olanzapine 12.5mg/5ml oral suspension
32650911000001101,Olanzapine 12.5mg/5ml oral suspension (Special Order)
32651011000001109,Olanzapine 12.5mg/5ml oral suspension (Special Order)
1018311000001104,Olanzapine 15mg oral lyophilisates sugar free
3434911000001100,Olanzapine 15mg oral lyophilisates sugar free
19623211000001106,Olanzapine 15mg orodispersible tablets
19626811000001103,Olanzapine 15mg orodispersible tablets
20010111000001107,Olanzapine 15mg orodispersible tablets (A A H Pharmaceuticals Ltd)
20010311000001109,Olanzapine 15mg orodispersible tablets (A A H Pharmaceuticals Ltd)
35862811000001107,Olanzapine 15mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
35862911000001102,Olanzapine 15mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
30066311000001107,Olanzapine 15mg orodispersible tablets (DE Pharmaceuticals)
30066411000001100,Olanzapine 15mg orodispersible tablets (DE Pharmaceuticals)
30855111000001108,Olanzapine 15mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
30855211000001102,Olanzapine 15mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
39060511000001104,Olanzapine 15mg orodispersible tablets (Medihealth (Northern) Ltd)
39060611000001100,Olanzapine 15mg orodispersible tablets (Medihealth (Northern) Ltd)
19623311000001103,Olanzapine 15mg orodispersible tablets (Teva UK Ltd)
19623411000001105,Olanzapine 15mg orodispersible tablets (Teva UK Ltd)
20968111000001102,Olanzapine 15mg orodispersible tablets (Zentiva Pharma UK Ltd)
20968211000001108,Olanzapine 15mg orodispersible tablets (Zentiva Pharma UK Ltd)
19607211000001109,Olanzapine 15mg orodispersible tablets sugar free
19609311000001106,Olanzapine 15mg orodispersible tablets sugar free
19670211000001102,Olanzapine 15mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19670311000001105,Olanzapine 15mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19607311000001101,Olanzapine 15mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19607411000001108,Olanzapine 15mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19683511000001101,Olanzapine 15mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19683611000001102,Olanzapine 15mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19717111000001107,Olanzapine 15mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
19717211000001101,Olanzapine 15mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
35173811000001101,Olanzapine 15mg orodispersible tablets sugar free (Milpharm Ltd)
35173911000001106,Olanzapine 15mg orodispersible tablets sugar free (Milpharm Ltd)
38717711000001108,Olanzapine 15mg orodispersible tablets sugar free (Mylan)
38718111000001108,Olanzapine 15mg orodispersible tablets sugar free (Mylan)
21810211000001108,Olanzapine 15mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
21810311000001100,Olanzapine 15mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
20317411000001104,Olanzapine 15mg orodispersible tablets sugar free (Sandoz Ltd)
20317511000001100,Olanzapine 15mg orodispersible tablets sugar free (Sandoz Ltd)
36821911000001100,Olanzapine 15mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
36822011000001107,Olanzapine 15mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
376807001,Olanzapine 15mg tablets
1182311000001106,Olanzapine 15mg tablets
19574211000001103,Olanzapine 15mg tablets (A A H Pharmaceuticals Ltd)
19574311000001106,Olanzapine 15mg tablets (A A H Pharmaceuticals Ltd)
23485411000001101,Olanzapine 15mg tablets (Accord Healthcare Ltd)
23485611000001103,Olanzapine 15mg tablets (Accord Healthcare Ltd)
19559411000001102,Olanzapine 15mg tablets (Actavis UK Ltd)
19559511000001103,Olanzapine 15mg tablets (Actavis UK Ltd)
19564811000001106,Olanzapine 15mg tablets (Alliance Healthcare (Distribution) Ltd)
19564911000001101,Olanzapine 15mg tablets (Alliance Healthcare (Distribution) Ltd)
19542911000001102,Olanzapine 15mg tablets (Aspire Pharma Ltd)
19543011000001105,Olanzapine 15mg tablets (Aspire Pharma Ltd)
38568511000001101,Olanzapine 15mg tablets (Crescent Pharma Ltd)
38568611000001102,Olanzapine 15mg tablets (Crescent Pharma Ltd)
37749811000001106,Olanzapine 15mg tablets (CST Pharma Ltd)
37749911000001101,Olanzapine 15mg tablets (CST Pharma Ltd)
30065611000001107,Olanzapine 15mg tablets (DE Pharmaceuticals)
30065711000001103,Olanzapine 15mg tablets (DE Pharmaceuticals)
19592511000001101,Olanzapine 15mg tablets (Dr Reddy's Laboratories (UK) Ltd)
19592611000001102,Olanzapine 15mg tablets (Dr Reddy's Laboratories (UK) Ltd)
32439511000001103,Olanzapine 15mg tablets (Kent Pharma (UK) Ltd)
32439611000001104,Olanzapine 15mg tablets (Kent Pharma (UK) Ltd)
37124211000001104,Olanzapine 15mg tablets (Mawdsley-Brooks & Company Ltd)
37124311000001107,Olanzapine 15mg tablets (Mawdsley-Brooks & Company Ltd)
39058711000001104,Olanzapine 15mg tablets (Medihealth (Northern) Ltd)
39058811000001107,Olanzapine 15mg tablets (Medihealth (Northern) Ltd)
23955111000001101,Olanzapine 15mg tablets (Milpharm Ltd)
23955211000001107,Olanzapine 15mg tablets (Milpharm Ltd)
19838411000001107,Olanzapine 15mg tablets (Mylan)
19838511000001106,Olanzapine 15mg tablets (Mylan)
37727011000001107,Olanzapine 15mg tablets (Pilsco Ltd)
37727111000001108,Olanzapine 15mg tablets (Pilsco Ltd)
20315111000001100,Olanzapine 15mg tablets (Sandoz Ltd)
20315311000001103,Olanzapine 15mg tablets (Sandoz Ltd)
29931311000001102,Olanzapine 15mg tablets (Sigma Pharmaceuticals Plc)
29931411000001109,Olanzapine 15mg tablets (Sigma Pharmaceuticals Plc)
39484211000001102,Olanzapine 15mg tablets (Sun Pharmaceutical Industries Europe B.V.)
39484311000001105,Olanzapine 15mg tablets (Sun Pharmaceutical Industries Europe B.V.)
19561711000001101,Olanzapine 15mg tablets (Teva UK Ltd)
19561811000001109,Olanzapine 15mg tablets (Teva UK Ltd)
36849811000001108,Olanzapine 15mg tablets (Torrent Pharma (UK) Ltd)
36850011000001107,Olanzapine 15mg tablets (Torrent Pharma (UK) Ltd)
21823911000001103,Olanzapine 15mg tablets (Waymade Healthcare Plc)
21824011000001100,Olanzapine 15mg tablets (Waymade Healthcare Plc)
20916311000001100,Olanzapine 15mg tablets (Zentiva Pharma UK Ltd)
20916411000001107,Olanzapine 15mg tablets (Zentiva Pharma UK Ltd)
32681511000001105,Olanzapine 15mg/5ml oral solution
32696011000001105,Olanzapine 15mg/5ml oral solution
32681611000001109,Olanzapine 15mg/5ml oral solution (Special Order)
32681711000001100,Olanzapine 15mg/5ml oral solution (Special Order)
36896711000001100,Olanzapine 2.5mg orodispersible tablets sugar free
36905011000001104,Olanzapine 2.5mg orodispersible tablets sugar free
36896911000001103,Olanzapine 2.5mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
36897211000001109,Olanzapine 2.5mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
321618003,Olanzapine 2.5mg tablets
1216111000001107,Olanzapine 2.5mg tablets
19573611000001104,Olanzapine 2.5mg tablets (A A H Pharmaceuticals Ltd)
19573711000001108,Olanzapine 2.5mg tablets (A A H Pharmaceuticals Ltd)
23485811000001104,Olanzapine 2.5mg tablets (Accord Healthcare Ltd)
23486111000001100,Olanzapine 2.5mg tablets (Accord Healthcare Ltd)
19557211000001107,Olanzapine 2.5mg tablets (Actavis UK Ltd)
19557311000001104,Olanzapine 2.5mg tablets (Actavis UK Ltd)
36950011000001100,Olanzapine 2.5mg tablets (Alissa Healthcare Research Ltd)
36950211000001105,Olanzapine 2.5mg tablets (Alissa Healthcare Research Ltd)
19563711000001100,Olanzapine 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
19563811000001108,Olanzapine 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)
19543711000001107,Olanzapine 2.5mg tablets (Aspire Pharma Ltd)
19543811000001104,Olanzapine 2.5mg tablets (Aspire Pharma Ltd)
37464511000001109,Olanzapine 2.5mg tablets (DE Pharmaceuticals)
37464711000001104,Olanzapine 2.5mg tablets (DE Pharmaceuticals)
19591711000001104,Olanzapine 2.5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
19591811000001107,Olanzapine 2.5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
32437711000001100,Olanzapine 2.5mg tablets (Kent Pharma (UK) Ltd)
32438011000001101,Olanzapine 2.5mg tablets (Kent Pharma (UK) Ltd)
30841511000001104,Olanzapine 2.5mg tablets (Mawdsley-Brooks & Company Ltd)
30841611000001100,Olanzapine 2.5mg tablets (Mawdsley-Brooks & Company Ltd)
39058911000001102,Olanzapine 2.5mg tablets (Medihealth (Northern) Ltd)
39059011000001106,Olanzapine 2.5mg tablets (Medihealth (Northern) Ltd)
35174011000001109,Olanzapine 2.5mg tablets (Milpharm Ltd)
35174111000001105,Olanzapine 2.5mg tablets (Milpharm Ltd)
19836311000001104,Olanzapine 2.5mg tablets (Mylan)
19836411000001106,Olanzapine 2.5mg tablets (Mylan)
20102911000001104,Olanzapine 2.5mg tablets (Ranbaxy (UK) Ltd)
20103211000001102,Olanzapine 2.5mg tablets (Ranbaxy (UK) Ltd)
20312811000001100,Olanzapine 2.5mg tablets (Sandoz Ltd)
20313111000001101,Olanzapine 2.5mg tablets (Sandoz Ltd)
29931511000001108,Olanzapine 2.5mg tablets (Sigma Pharmaceuticals Plc)
29931611000001107,Olanzapine 2.5mg tablets (Sigma Pharmaceuticals Plc)
36590511000001109,Olanzapine 2.5mg tablets (Sun Pharmaceutical Industries Europe B.V.)
36590711000001104,Olanzapine 2.5mg tablets (Sun Pharmaceutical Industries Europe B.V.)
19560911000001106,Olanzapine 2.5mg tablets (Teva UK Ltd)
19561011000001103,Olanzapine 2.5mg tablets (Teva UK Ltd)
36848411000001103,Olanzapine 2.5mg tablets (Torrent Pharma (UK) Ltd)
36848511000001104,Olanzapine 2.5mg tablets (Torrent Pharma (UK) Ltd)
21821911000001104,Olanzapine 2.5mg tablets (Waymade Healthcare Plc)
21822011000001106,Olanzapine 2.5mg tablets (Waymade Healthcare Plc)
19920211000001102,Olanzapine 2.5mg tablets (Zentiva Pharma UK Ltd)
19920311000001105,Olanzapine 2.5mg tablets (Zentiva Pharma UK Ltd)
13973011000001101,Olanzapine 2.5mg/5ml oral solution
14015811000001109,Olanzapine 2.5mg/5ml oral solution
13973211000001106,Olanzapine 2.5mg/5ml oral solution (Special Order)
13973311000001103,Olanzapine 2.5mg/5ml oral solution (Special Order)
13973611000001108,Olanzapine 2.5mg/5ml oral suspension
14015911000001104,Olanzapine 2.5mg/5ml oral suspension
23394411000001107,Olanzapine 2.5mg/5ml oral suspension
13973811000001107,Olanzapine 2.5mg/5ml oral suspension (Drug Tariff Special Order)
13973911000001102,Olanzapine 2.5mg/5ml oral suspension (Drug Tariff Special Order)
23394511000001106,Olanzapine 2.5mg/5ml oral suspension (Drug Tariff Special Order)
386213008,Olanzapine 20mg oral lyophilisates sugar free
9890911000001106,Olanzapine 20mg oral lyophilisates sugar free
19624111000001103,Olanzapine 20mg orodispersible tablets
19626911000001108,Olanzapine 20mg orodispersible tablets
20010411000001102,Olanzapine 20mg orodispersible tablets (A A H Pharmaceuticals Ltd)
20010611000001104,Olanzapine 20mg orodispersible tablets (A A H Pharmaceuticals Ltd)
35863011000001105,Olanzapine 20mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
35863111000001106,Olanzapine 20mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
30066511000001101,Olanzapine 20mg orodispersible tablets (DE Pharmaceuticals)
30066611000001102,Olanzapine 20mg orodispersible tablets (DE Pharmaceuticals)
30841111000001108,Olanzapine 20mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
30841211000001102,Olanzapine 20mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
39886511000001103,Olanzapine 20mg orodispersible tablets (Medihealth (Northern) Ltd)
39886611000001104,Olanzapine 20mg orodispersible tablets (Medihealth (Northern) Ltd)
19624211000001109,Olanzapine 20mg orodispersible tablets (Teva UK Ltd)
19624311000001101,Olanzapine 20mg orodispersible tablets (Teva UK Ltd)
20968311000001100,Olanzapine 20mg orodispersible tablets (Zentiva Pharma UK Ltd)
20968411000001107,Olanzapine 20mg orodispersible tablets (Zentiva Pharma UK Ltd)
19607511000001107,Olanzapine 20mg orodispersible tablets sugar free
19609411000001104,Olanzapine 20mg orodispersible tablets sugar free
19670411000001103,Olanzapine 20mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19670511000001104,Olanzapine 20mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19607611000001106,Olanzapine 20mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19607711000001102,Olanzapine 20mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19683711000001106,Olanzapine 20mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19683811000001103,Olanzapine 20mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19717311000001109,Olanzapine 20mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
19717411000001102,Olanzapine 20mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
23955311000001104,Olanzapine 20mg orodispersible tablets sugar free (Milpharm Ltd)
23955411000001106,Olanzapine 20mg orodispersible tablets sugar free (Milpharm Ltd)
38716811000001102,Olanzapine 20mg orodispersible tablets sugar free (Mylan)
38717111000001107,Olanzapine 20mg orodispersible tablets sugar free (Mylan)
21810511000001106,Olanzapine 20mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
21810811000001109,Olanzapine 20mg orodispersible tablets sugar free (Ranbaxy (UK) Ltd)
20317611000001101,Olanzapine 20mg orodispersible tablets sugar free (Sandoz Ltd)
20317711000001105,Olanzapine 20mg orodispersible tablets sugar free (Sandoz Ltd)
36822111000001108,Olanzapine 20mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
36822211000001102,Olanzapine 20mg orodispersible tablets sugar free (Torrent Pharma (UK) Ltd)
374054003,Olanzapine 20mg tablets
10878411000001108,Olanzapine 20mg tablets
19574411000001104,Olanzapine 20mg tablets (A A H Pharmaceuticals Ltd)
19574511000001100,Olanzapine 20mg tablets (A A H Pharmaceuticals Ltd)
27841911000001104,Olanzapine 20mg tablets (Accord Healthcare Ltd)
27842011000001106,Olanzapine 20mg tablets (Accord Healthcare Ltd)
19559811000001100,Olanzapine 20mg tablets (Actavis UK Ltd)
19559911000001105,Olanzapine 20mg tablets (Actavis UK Ltd)
19565011000001101,Olanzapine 20mg tablets (Alliance Healthcare (Distribution) Ltd)
19565111000001100,Olanzapine 20mg tablets (Alliance Healthcare (Distribution) Ltd)
19542711000001104,Olanzapine 20mg tablets (Aspire Pharma Ltd)
19542811000001107,Olanzapine 20mg tablets (Aspire Pharma Ltd)
38812211000001101,Olanzapine 20mg tablets (Bristol Laboratories Ltd)
38812311000001109,Olanzapine 20mg tablets (Bristol Laboratories Ltd)
38568711000001106,Olanzapine 20mg tablets (Crescent Pharma Ltd)
38568811000001103,Olanzapine 20mg tablets (Crescent Pharma Ltd)
37750011000001105,Olanzapine 20mg tablets (CST Pharma Ltd)
37750111000001106,Olanzapine 20mg tablets (CST Pharma Ltd)
30065811000001106,Olanzapine 20mg tablets (DE Pharmaceuticals)
30082311000001105,Olanzapine 20mg tablets (DE Pharmaceuticals)
19592711000001106,Olanzapine 20mg tablets (Dr Reddy's Laboratories (UK) Ltd)
19592811000001103,Olanzapine 20mg tablets (Dr Reddy's Laboratories (UK) Ltd)
32439811000001100,Olanzapine 20mg tablets (Kent Pharma (UK) Ltd)
32440011000001104,Olanzapine 20mg tablets (Kent Pharma (UK) Ltd)
37124411000001100,Olanzapine 20mg tablets (Mawdsley-Brooks & Company Ltd)
37124511000001101,Olanzapine 20mg tablets (Mawdsley-Brooks & Company Ltd)
39059111000001107,Olanzapine 20mg tablets (Medihealth (Northern) Ltd)
39059211000001101,Olanzapine 20mg tablets (Medihealth (Northern) Ltd)
35174411000001100,Olanzapine 20mg tablets (Milpharm Ltd)
35174511000001101,Olanzapine 20mg tablets (Milpharm Ltd)
19838211000001108,Olanzapine 20mg tablets (Mylan)
19838311000001100,Olanzapine 20mg tablets (Mylan)
37727211000001102,Olanzapine 20mg tablets (Pilsco Ltd)
37727311000001105,Olanzapine 20mg tablets (Pilsco Ltd)
20315811000001107,Olanzapine 20mg tablets (Sandoz Ltd)
20316111000001106,Olanzapine 20mg tablets (Sandoz Ltd)
29931911000001101,Olanzapine 20mg tablets (Sigma Pharmaceuticals Plc)
29932011000001108,Olanzapine 20mg tablets (Sigma Pharmaceuticals Plc)
39484511000001104,Olanzapine 20mg tablets (Sun Pharmaceutical Industries Europe B.V.)
39484711000001109,Olanzapine 20mg tablets (Sun Pharmaceutical Industries Europe B.V.)
19561911000001104,Olanzapine 20mg tablets (Teva UK Ltd)
19562011000001106,Olanzapine 20mg tablets (Teva UK Ltd)
36850111000001108,Olanzapine 20mg tablets (Torrent Pharma (UK) Ltd)
36850211000001102,Olanzapine 20mg tablets (Torrent Pharma (UK) Ltd)
21824111000001104,Olanzapine 20mg tablets (Waymade Healthcare Plc)
21824311000001102,Olanzapine 20mg tablets (Waymade Healthcare Plc)
20916511000001106,Olanzapine 20mg tablets (Zentiva Pharma UK Ltd)
20916611000001105,Olanzapine 20mg tablets (Zentiva Pharma UK Ltd)
321622008,Olanzapine 5mg oral lyophilisates sugar free
1222511000001108,Olanzapine 5mg oral lyophilisates sugar free
19623511000001109,Olanzapine 5mg orodispersible tablets
19627011000001107,Olanzapine 5mg orodispersible tablets
20009711000001103,Olanzapine 5mg orodispersible tablets (A A H Pharmaceuticals Ltd)
20009811000001106,Olanzapine 5mg orodispersible tablets (A A H Pharmaceuticals Ltd)
35862211000001106,Olanzapine 5mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
35862311000001103,Olanzapine 5mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
30065911000001101,Olanzapine 5mg orodispersible tablets (DE Pharmaceuticals)
30066011000001109,Olanzapine 5mg orodispersible tablets (DE Pharmaceuticals)
30854711000001105,Olanzapine 5mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
30854811000001102,Olanzapine 5mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
39060711000001109,Olanzapine 5mg orodispersible tablets (Medihealth (Northern) Ltd)
39060811000001101,Olanzapine 5mg orodispersible tablets (Medihealth (Northern) Ltd)
19623611000001108,Olanzapine 5mg orodispersible tablets (Teva UK Ltd)
19623711000001104,Olanzapine 5mg orodispersible tablets (Teva UK Ltd)
20967711000001102,Olanzapine 5mg orodispersible tablets (Zentiva Pharma UK Ltd)
20967811000001105,Olanzapine 5mg orodispersible tablets (Zentiva Pharma UK Ltd)
19607811000001105,Olanzapine 5mg orodispersible tablets sugar free
19609511000001100,Olanzapine 5mg orodispersible tablets sugar free
19669811000001103,Olanzapine 5mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19669911000001108,Olanzapine 5mg orodispersible tablets sugar free (A A H Pharmaceuticals Ltd)
19607911000001100,Olanzapine 5mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19608011000001103,Olanzapine 5mg orodispersible tablets sugar free (Accord Healthcare Ltd)
19682711000001103,Olanzapine 5mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19683011000001109,Olanzapine 5mg orodispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
19716711000001105,Olanzapine 5mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
19716811000001102,Olanzapine 5mg orodispersible tablets sugar free (Dr Reddy's Laboratories (UK) Ltd)
35173411000001103,Olanzapine 5mg orodispersible tablets sugar free (Milpharm Ltd)
35173511000001104,Olanzapine 5mg orodispersible tablets sugar free (Milpharm Ltd)
38068411000001102,Olanzapine 5mg orodispersible tablets sugar free (Mylan)
