SNOMEDID,DMD_description
32863111000001108,Lamotrigine 10mg/5ml oral suspension (Special Order)
32863211000001102,Lamotrigine 10mg/5ml oral suspension (Special Order)
12601311000001100,Lamotrigine 15mg/5ml oral solution
12644411000001102,Lamotrigine 15mg/5ml oral solution
12601511000001106,Lamotrigine 15mg/5ml oral solution (Special Order)
12601811000001109,Lamotrigine 15mg/5ml oral solution (Special Order)
12600911000001106,Lamotrigine 15mg/5ml oral suspension
12644511000001103,Lamotrigine 15mg/5ml oral suspension
12601011000001103,Lamotrigine 15mg/5ml oral suspension (Special Order)
12601111000001102,Lamotrigine 15mg/5ml oral suspension (Special Order)
10204311000001106,Lamotrigine 200mg dispersible tablets sugar free
10225711000001104,Lamotrigine 200mg dispersible tablets sugar free
10204511000001100,Lamotrigine 200mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
10204811000001102,Lamotrigine 200mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
322994002,Lamotrigine 200mg tablets
3144911000001100,Lamotrigine 200mg tablets
5379411000001108,Lamotrigine 200mg tablets
37090011000001100,Lamotrigine 200mg tablets
38077611000001109,Lamotrigine 200mg tablets
9460211000001105,Lamotrigine 200mg tablets (A A H Pharmaceuticals Ltd)
9460311000001102,Lamotrigine 200mg tablets (A A H Pharmaceuticals Ltd)
9460411000001109,Lamotrigine 200mg tablets (A A H Pharmaceuticals Ltd)
20167611000001109,Lamotrigine 200mg tablets (Accord Healthcare Ltd)
20167711000001100,Lamotrigine 200mg tablets (Accord Healthcare Ltd)
9328011000001104,Lamotrigine 200mg tablets (Actavis UK Ltd)
9328111000001103,Lamotrigine 200mg tablets (Actavis UK Ltd)
9328211000001109,Lamotrigine 200mg tablets (Actavis UK Ltd)
9455011000001103,Lamotrigine 200mg tablets (Alliance Healthcare (Distribution) Ltd)
9455111000001102,Lamotrigine 200mg tablets (Alliance Healthcare (Distribution) Ltd)
13766211000001102,Lamotrigine 200mg tablets (Apotex UK Ltd)
13766311000001105,Lamotrigine 200mg tablets (Apotex UK Ltd)
39647711000001109,Lamotrigine 200mg tablets (Aristo Pharma Ltd)
39647811000001101,Lamotrigine 200mg tablets (Aristo Pharma Ltd)
10451411000001107,Lamotrigine 200mg tablets (Arrow Generics Ltd)
10451511000001106,Lamotrigine 200mg tablets (Arrow Generics Ltd)
16059711000001103,Lamotrigine 200mg tablets (Bristol Laboratories Ltd)
16059811000001106,Lamotrigine 200mg tablets (Bristol Laboratories Ltd)
10286211000001107,Lamotrigine 200mg tablets (Consilient Health Ltd)
10286411000001106,Lamotrigine 200mg tablets (Consilient Health Ltd)
24354611000001101,Lamotrigine 200mg tablets (DE Pharmaceuticals)
24354711000001105,Lamotrigine 200mg tablets (DE Pharmaceuticals)
5475711000001109,Lamotrigine 200mg tablets (Dowelhurst Ltd)
5475811000001101,Lamotrigine 200mg tablets (Dowelhurst Ltd)
5621011000001109,Lamotrigine 200mg tablets (Dowelhurst Ltd)
18476711000001107,Lamotrigine 200mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18484711000001108,Lamotrigine 200mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18079011000001108,Lamotrigine 200mg tablets (Fannin (UK) Ltd)
18079111000001109,Lamotrigine 200mg tablets (Fannin (UK) Ltd)
10299811000001101,Lamotrigine 200mg tablets (Focus Pharmaceuticals Ltd)
10300011000001105,Lamotrigine 200mg tablets (Focus Pharmaceuticals Ltd)
9361011000001102,Lamotrigine 200mg tablets (IVAX Pharmaceuticals UK Ltd)
9361111000001101,Lamotrigine 200mg tablets (IVAX Pharmaceuticals UK Ltd)
9329911000001108,Lamotrigine 200mg tablets (Kent Pharma (UK) Ltd)
9330011000001103,Lamotrigine 200mg tablets (Kent Pharma (UK) Ltd)
37095911000001105,Lamotrigine 200mg tablets (Mawdsley-Brooks & Company Ltd)
37096111000001101,Lamotrigine 200mg tablets (Mawdsley-Brooks & Company Ltd)
39008511000001102,Lamotrigine 200mg tablets (Medihealth (Northern) Ltd)
39008711000001107,Lamotrigine 200mg tablets (Medihealth (Northern) Ltd)
35164011000001101,Lamotrigine 200mg tablets (Milpharm Ltd)
35164111000001100,Lamotrigine 200mg tablets (Milpharm Ltd)
9327211000001105,Lamotrigine 200mg tablets (Mylan)
9327311000001102,Lamotrigine 200mg tablets (Mylan)
17930011000001104,Lamotrigine 200mg tablets (Phoenix Healthcare Distribution Ltd)
17930111000001103,Lamotrigine 200mg tablets (Phoenix Healthcare Distribution Ltd)
9377911000001100,Lamotrigine 200mg tablets (PLIVA Pharma Ltd)
9378011000001103,Lamotrigine 200mg tablets (PLIVA Pharma Ltd)
10566611000001102,Lamotrigine 200mg tablets (Ranbaxy (UK) Ltd)
10566711000001106,Lamotrigine 200mg tablets (Ranbaxy (UK) Ltd)
37089911000001108,Lamotrigine 200mg tablets (Relonchem Ltd)
37090111000001104,Lamotrigine 200mg tablets (Relonchem Ltd)
37090211000001105,Lamotrigine 200mg tablets (Relonchem Ltd)
9472311000001108,Lamotrigine 200mg tablets (Sandoz Ltd)
9472411000001101,Lamotrigine 200mg tablets (Sandoz Ltd)
15104411000001108,Lamotrigine 200mg tablets (Sigma Pharmaceuticals Plc)
15104611000001106,Lamotrigine 200mg tablets (Sigma Pharmaceuticals Plc)
9451411000001109,Lamotrigine 200mg tablets (Teva UK Ltd)
9451511000001108,Lamotrigine 200mg tablets (Teva UK Ltd)
36814211000001101,Lamotrigine 200mg tablets (Torrent Pharma (UK) Ltd)
36814411000001102,Lamotrigine 200mg tablets (Torrent Pharma (UK) Ltd)
22060711000001100,Lamotrigine 200mg tablets (Waymade Healthcare Plc)
22060811000001108,Lamotrigine 200mg tablets (Waymade Healthcare Plc)
9559211000001102,Lamotrigine 200mg tablets (Zentiva Pharma UK Ltd)
9559311000001105,Lamotrigine 200mg tablets (Zentiva Pharma UK Ltd)
12602411000001102,Lamotrigine 200mg/5ml oral solution
12644611000001104,Lamotrigine 200mg/5ml oral solution
12602511000001103,Lamotrigine 200mg/5ml oral solution (Special Order)
12602611000001104,Lamotrigine 200mg/5ml oral solution (Special Order)
12602111000001107,Lamotrigine 200mg/5ml oral suspension
12644711000001108,Lamotrigine 200mg/5ml oral suspension
12602211000001101,Lamotrigine 200mg/5ml oral suspension (Special Order)
12602311000001109,Lamotrigine 200mg/5ml oral suspension (Special Order)
8564611000001105,Lamotrigine 20mg/5ml oral suspension
8582511000001103,Lamotrigine 20mg/5ml oral suspension
8564711000001101,Lamotrigine 20mg/5ml oral suspension (Special Order)
8564811000001109,Lamotrigine 20mg/5ml oral suspension (Special Order)
322991005,Lamotrigine 25mg dispersible tablets sugar free
3146211000001104,Lamotrigine 25mg dispersible tablets sugar free
5381311000001106,Lamotrigine 25mg dispersible tablets sugar free
5381411000001104,Lamotrigine 25mg dispersible tablets sugar free
9458611000001104,Lamotrigine 25mg dispersible tablets sugar free (A A H Pharmaceuticals Ltd)
9458711000001108,Lamotrigine 25mg dispersible tablets sugar free (A A H Pharmaceuticals Ltd)
11500711000001101,Lamotrigine 25mg dispersible tablets sugar free (Actavis UK Ltd)
11500811000001109,Lamotrigine 25mg dispersible tablets sugar free (Actavis UK Ltd)
9456011000001107,Lamotrigine 25mg dispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
9456211000001102,Lamotrigine 25mg dispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
10451811000001109,Lamotrigine 25mg dispersible tablets sugar free (Arrow Generics Ltd)
10451911000001104,Lamotrigine 25mg dispersible tablets sugar free (Arrow Generics Ltd)
30060411000001102,Lamotrigine 25mg dispersible tablets sugar free (DE Pharmaceuticals)
30060511000001103,Lamotrigine 25mg dispersible tablets sugar free (DE Pharmaceuticals)
10197811000001106,Lamotrigine 25mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
10197911000001101,Lamotrigine 25mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
10325511000001102,Lamotrigine 25mg dispersible tablets sugar free (Focus Pharmaceuticals Ltd)
10325611000001103,Lamotrigine 25mg dispersible tablets sugar free (Focus Pharmaceuticals Ltd)
9328911000001100,Lamotrigine 25mg dispersible tablets sugar free (Kent Pharma (UK) Ltd)
9329011000001109,Lamotrigine 25mg dispersible tablets sugar free (Kent Pharma (UK) Ltd)
30217811000001106,Lamotrigine 25mg dispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
30217911000001101,Lamotrigine 25mg dispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
13436711000001105,Lamotrigine 25mg dispersible tablets sugar free (Mylan)
13436811000001102,Lamotrigine 25mg dispersible tablets sugar free (Mylan)
38770411000001109,Lamotrigine 25mg dispersible tablets sugar free (NorthStar Healthcare Unlimited Company)
38770611000001107,Lamotrigine 25mg dispersible tablets sugar free (NorthStar Healthcare Unlimited Company)
18132011000001109,Lamotrigine 25mg dispersible tablets sugar free (Phoenix Healthcare Distribution Ltd)
18132111000001105,Lamotrigine 25mg dispersible tablets sugar free (Phoenix Healthcare Distribution Ltd)
9378511000001106,Lamotrigine 25mg dispersible tablets sugar free (PLIVA Pharma Ltd)
9378611000001105,Lamotrigine 25mg dispersible tablets sugar free (PLIVA Pharma Ltd)
11532611000001104,Lamotrigine 25mg dispersible tablets sugar free (Sandoz Ltd)
11532711000001108,Lamotrigine 25mg dispersible tablets sugar free (Sandoz Ltd)
15104811000001105,Lamotrigine 25mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
15105011000001100,Lamotrigine 25mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
9756611000001107,Lamotrigine 25mg dispersible tablets sugar free (Somex Pharma)
9756811000001106,Lamotrigine 25mg dispersible tablets sugar free (Somex Pharma)
9451811000001106,Lamotrigine 25mg dispersible tablets sugar free (Teva UK Ltd)
9451911000001101,Lamotrigine 25mg dispersible tablets sugar free (Teva UK Ltd)
13753511000001102,Lamotrigine 25mg dispersible tablets sugar free (Tillomed Laboratories Ltd)
13753611000001103,Lamotrigine 25mg dispersible tablets sugar free (Tillomed Laboratories Ltd)
10549911000001106,Lamotrigine 25mg dispersible tablets sugar free (Waymade Healthcare Plc)
10550011000001102,Lamotrigine 25mg dispersible tablets sugar free (Waymade Healthcare Plc)
22057311000001105,Lamotrigine 25mg dispersible tablets sugar free (Waymade Healthcare Plc)
22057611000001100,Lamotrigine 25mg dispersible tablets sugar free (Waymade Healthcare Plc)
9868011000001106,Lamotrigine 25mg dispersible tablets sugar free (Zentiva Pharma UK Ltd)
9868211000001101,Lamotrigine 25mg dispersible tablets sugar free (Zentiva Pharma UK Ltd)
322985008,Lamotrigine 25mg tablets
2925111000001108,Lamotrigine 25mg tablets
2925311000001105,Lamotrigine 25mg tablets
2925511000001104,Lamotrigine 25mg tablets
5556411000001102,Lamotrigine 25mg tablets
5556611000001104,Lamotrigine 25mg tablets
5556811000001100,Lamotrigine 25mg tablets
37091911000001108,Lamotrigine 25mg tablets
9459011000001101,Lamotrigine 25mg tablets (A A H Pharmaceuticals Ltd)
9459111000001100,Lamotrigine 25mg tablets (A A H Pharmaceuticals Ltd)
20167011000001102,Lamotrigine 25mg tablets (Accord Healthcare Ltd)
20167111000001101,Lamotrigine 25mg tablets (Accord Healthcare Ltd)
9327411000001109,Lamotrigine 25mg tablets (Actavis UK Ltd)
9327511000001108,Lamotrigine 25mg tablets (Actavis UK Ltd)
9454111000001101,Lamotrigine 25mg tablets (Alliance Healthcare (Distribution) Ltd)
9454411000001106,Lamotrigine 25mg tablets (Alliance Healthcare (Distribution) Ltd)
13766411000001103,Lamotrigine 25mg tablets (Apotex UK Ltd)
13766511000001104,Lamotrigine 25mg tablets (Apotex UK Ltd)
39570211000001109,Lamotrigine 25mg tablets (Aristo Pharma Ltd)
39570311000001101,Lamotrigine 25mg tablets (Aristo Pharma Ltd)
10450811000001101,Lamotrigine 25mg tablets (Arrow Generics Ltd)
10450911000001106,Lamotrigine 25mg tablets (Arrow Generics Ltd)
16058511000001102,Lamotrigine 25mg tablets (Bristol Laboratories Ltd)
16058711000001107,Lamotrigine 25mg tablets (Bristol Laboratories Ltd)
10287011000001104,Lamotrigine 25mg tablets (Consilient Health Ltd)
10287211000001109,Lamotrigine 25mg tablets (Consilient Health Ltd)
24354811000001102,Lamotrigine 25mg tablets (DE Pharmaceuticals)
24354911000001107,Lamotrigine 25mg tablets (DE Pharmaceuticals)
5471011000001105,Lamotrigine 25mg tablets (Dowelhurst Ltd)
5471311000001108,Lamotrigine 25mg tablets (Dowelhurst Ltd)
5615411000001107,Lamotrigine 25mg tablets (Dowelhurst Ltd)
5616311000001105,Lamotrigine 25mg tablets (Dowelhurst Ltd)
18475911000001102,Lamotrigine 25mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18476211000001100,Lamotrigine 25mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18078411000001107,Lamotrigine 25mg tablets (Fannin (UK) Ltd)
18078511000001106,Lamotrigine 25mg tablets (Fannin (UK) Ltd)
10300211000001100,Lamotrigine 25mg tablets (Focus Pharmaceuticals Ltd)
10300311000001108,Lamotrigine 25mg tablets (Focus Pharmaceuticals Ltd)
9360411000001102,Lamotrigine 25mg tablets (IVAX Pharmaceuticals UK Ltd)
9360511000001103,Lamotrigine 25mg tablets (IVAX Pharmaceuticals UK Ltd)
9329311000001107,Lamotrigine 25mg tablets (Kent Pharma (UK) Ltd)
9329411000001100,Lamotrigine 25mg tablets (Kent Pharma (UK) Ltd)
30218211000001109,Lamotrigine 25mg tablets (Mawdsley-Brooks & Company Ltd)
30218311000001101,Lamotrigine 25mg tablets (Mawdsley-Brooks & Company Ltd)
39008911000001109,Lamotrigine 25mg tablets (Medihealth (Northern) Ltd)
39009111000001104,Lamotrigine 25mg tablets (Medihealth (Northern) Ltd)
35163411000001107,Lamotrigine 25mg tablets (Milpharm Ltd)
35163511000001106,Lamotrigine 25mg tablets (Milpharm Ltd)
9326611000001105,Lamotrigine 25mg tablets (Mylan)
9326711000001101,Lamotrigine 25mg tablets (Mylan)
17929611000001103,Lamotrigine 25mg tablets (Phoenix Healthcare Distribution Ltd)
17929711000001107,Lamotrigine 25mg tablets (Phoenix Healthcare Distribution Ltd)
9376811000001108,Lamotrigine 25mg tablets (PLIVA Pharma Ltd)
9376911000001103,Lamotrigine 25mg tablets (PLIVA Pharma Ltd)
10566011000001109,Lamotrigine 25mg tablets (Ranbaxy (UK) Ltd)
10566111000001105,Lamotrigine 25mg tablets (Ranbaxy (UK) Ltd)
37092211000001106,Lamotrigine 25mg tablets (Relonchem Ltd)
37092411000001105,Lamotrigine 25mg tablets (Relonchem Ltd)
37092511000001109,Lamotrigine 25mg tablets (Relonchem Ltd)
9471711000001100,Lamotrigine 25mg tablets (Sandoz Ltd)
9471811000001108,Lamotrigine 25mg tablets (Sandoz Ltd)
15105211000001105,Lamotrigine 25mg tablets (Sigma Pharmaceuticals Plc)
15105411000001109,Lamotrigine 25mg tablets (Sigma Pharmaceuticals Plc)
9450711000001106,Lamotrigine 25mg tablets (Teva UK Ltd)
9450811000001103,Lamotrigine 25mg tablets (Teva UK Ltd)
13753711000001107,Lamotrigine 25mg tablets (Tillomed Laboratories Ltd)
13753811000001104,Lamotrigine 25mg tablets (Tillomed Laboratories Ltd)
36812911000001101,Lamotrigine 25mg tablets (Torrent Pharma (UK) Ltd)
36813111000001105,Lamotrigine 25mg tablets (Torrent Pharma (UK) Ltd)
22058811000001102,Lamotrigine 25mg tablets (Waymade Healthcare Plc)
22058911000001107,Lamotrigine 25mg tablets (Waymade Healthcare Plc)
9558611000001109,Lamotrigine 25mg tablets (Zentiva Pharma UK Ltd)
9558711000001100,Lamotrigine 25mg tablets (Zentiva Pharma UK Ltd)
14028111000001102,Lamotrigine 25mg/5ml oral solution
14055611000001100,Lamotrigine 25mg/5ml oral solution
14028211000001108,Lamotrigine 25mg/5ml oral solution (Special Order)
14028311000001100,Lamotrigine 25mg/5ml oral solution (Special Order)
14028411000001107,Lamotrigine 25mg/5ml oral suspension
14055811000001101,Lamotrigine 25mg/5ml oral suspension
14028511000001106,Lamotrigine 25mg/5ml oral suspension (Special Order)
14028611000001105,Lamotrigine 25mg/5ml oral suspension (Special Order)
4021211000001100,Lamotrigine 2mg dispersible tablets sugar free
36037711000001108,Lamotrigine 2mg dispersible tablets sugar free
9455411000001107,Lamotrigine 2mg dispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
9455511000001106,Lamotrigine 2mg dispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
9756211000001105,Lamotrigine 2mg dispersible tablets sugar free (Somex Pharma)
9756311000001102,Lamotrigine 2mg dispersible tablets sugar free (Somex Pharma)
12605511000001109,Lamotrigine 37.5mg/5ml oral solution
12644811000001100,Lamotrigine 37.5mg/5ml oral solution
12605611000001108,Lamotrigine 37.5mg/5ml oral solution (Special Order)
12605711000001104,Lamotrigine 37.5mg/5ml oral solution (Special Order)
12605211000001106,Lamotrigine 37.5mg/5ml oral suspension
12644911000001105,Lamotrigine 37.5mg/5ml oral suspension
12605311000001103,Lamotrigine 37.5mg/5ml oral suspension (Special Order)
12605411000001105,Lamotrigine 37.5mg/5ml oral suspension (Special Order)
12606111000001106,Lamotrigine 5.5mg/5ml oral solution
12645011000001105,Lamotrigine 5.5mg/5ml oral solution
12606211000001100,Lamotrigine 5.5mg/5ml oral solution (Special Order)
12606311000001108,Lamotrigine 5.5mg/5ml oral solution (Special Order)
12605811000001107,Lamotrigine 5.5mg/5ml oral suspension
12645111000001106,Lamotrigine 5.5mg/5ml oral suspension
12605911000001102,Lamotrigine 5.5mg/5ml oral suspension (Special Order)
12606011000001105,Lamotrigine 5.5mg/5ml oral suspension (Special Order)
10205111000001108,Lamotrigine 50mg dispersible tablets sugar free
10225811000001107,Lamotrigine 50mg dispersible tablets sugar free
10205211000001102,Lamotrigine 50mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
10205311000001105,Lamotrigine 50mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
322981004,Lamotrigine 50mg tablets
2927111000001104,Lamotrigine 50mg tablets
2927311000001102,Lamotrigine 50mg tablets
5559911000001101,Lamotrigine 50mg tablets
5560111000001103,Lamotrigine 50mg tablets
37090411000001109,Lamotrigine 50mg tablets
38772411000001105,Lamotrigine 50mg tablets
9459411000001105,Lamotrigine 50mg tablets (A A H Pharmaceuticals Ltd)
9459611000001108,Lamotrigine 50mg tablets (A A H Pharmaceuticals Ltd)
20167211000001107,Lamotrigine 50mg tablets (Accord Healthcare Ltd)
20167311000001104,Lamotrigine 50mg tablets (Accord Healthcare Ltd)
9327611000001107,Lamotrigine 50mg tablets (Actavis UK Ltd)
9327711000001103,Lamotrigine 50mg tablets (Actavis UK Ltd)
9454511000001105,Lamotrigine 50mg tablets (Alliance Healthcare (Distribution) Ltd)
9454611000001109,Lamotrigine 50mg tablets (Alliance Healthcare (Distribution) Ltd)
13766611000001100,Lamotrigine 50mg tablets (Apotex UK Ltd)
13766711000001109,Lamotrigine 50mg tablets (Apotex UK Ltd)
39570611000001106,Lamotrigine 50mg tablets (Aristo Pharma Ltd)
39570711000001102,Lamotrigine 50mg tablets (Aristo Pharma Ltd)
10451011000001103,Lamotrigine 50mg tablets (Arrow Generics Ltd)
10451111000001102,Lamotrigine 50mg tablets (Arrow Generics Ltd)
16059011000001100,Lamotrigine 50mg tablets (Bristol Laboratories Ltd)
16059111000001104,Lamotrigine 50mg tablets (Bristol Laboratories Ltd)
10287511000001107,Lamotrigine 50mg tablets (Consilient Health Ltd)
10287711000001102,Lamotrigine 50mg tablets (Consilient Health Ltd)
24355011000001107,Lamotrigine 50mg tablets (DE Pharmaceuticals)
24355111000001108,Lamotrigine 50mg tablets (DE Pharmaceuticals)
5474711000001105,Lamotrigine 50mg tablets (Dowelhurst Ltd)
5474811000001102,Lamotrigine 50mg tablets (Dowelhurst Ltd)
5616511000001104,Lamotrigine 50mg tablets (Dowelhurst Ltd)
18476311000001108,Lamotrigine 50mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18476411000001101,Lamotrigine 50mg tablets (Dr Reddy's Laboratories (UK) Ltd)
18078611000001105,Lamotrigine 50mg tablets (Fannin (UK) Ltd)
18078711000001101,Lamotrigine 50mg tablets (Fannin (UK) Ltd)
10300511000001102,Lamotrigine 50mg tablets (Focus Pharmaceuticals Ltd)
10300711000001107,Lamotrigine 50mg tablets (Focus Pharmaceuticals Ltd)
9360611000001104,Lamotrigine 50mg tablets (IVAX Pharmaceuticals UK Ltd)
9360711000001108,Lamotrigine 50mg tablets (IVAX Pharmaceuticals UK Ltd)
9329511000001101,Lamotrigine 50mg tablets (Kent Pharma (UK) Ltd)
9329611000001102,Lamotrigine 50mg tablets (Kent Pharma (UK) Ltd)
37095311000001109,Lamotrigine 50mg tablets (Mawdsley-Brooks & Company Ltd)
37095411000001102,Lamotrigine 50mg tablets (Mawdsley-Brooks & Company Ltd)
39009611000001107,Lamotrigine 50mg tablets (Medihealth (Northern) Ltd)
39009811000001106,Lamotrigine 50mg tablets (Medihealth (Northern) Ltd)
35163611000001105,Lamotrigine 50mg tablets (Milpharm Ltd)
35163711000001101,Lamotrigine 50mg tablets (Milpharm Ltd)
9326811000001109,Lamotrigine 50mg tablets (Mylan)
9326911000001104,Lamotrigine 50mg tablets (Mylan)
17929811000001104,Lamotrigine 50mg tablets (Phoenix Healthcare Distribution Ltd)
17929911000001109,Lamotrigine 50mg tablets (Phoenix Healthcare Distribution Ltd)
9377011000001104,Lamotrigine 50mg tablets (PLIVA Pharma Ltd)
9377111000001103,Lamotrigine 50mg tablets (PLIVA Pharma Ltd)
10566211000001104,Lamotrigine 50mg tablets (Ranbaxy (UK) Ltd)
10566311000001107,Lamotrigine 50mg tablets (Ranbaxy (UK) Ltd)
37090511000001108,Lamotrigine 50mg tablets (Relonchem Ltd)
37090611000001107,Lamotrigine 50mg tablets (Relonchem Ltd)
37090911000001101,Lamotrigine 50mg tablets (Relonchem Ltd)
9471911000001103,Lamotrigine 50mg tablets (Sandoz Ltd)
9472011000001105,Lamotrigine 50mg tablets (Sandoz Ltd)
15105511000001108,Lamotrigine 50mg tablets (Sigma Pharmaceuticals Plc)
15105711000001103,Lamotrigine 50mg tablets (Sigma Pharmaceuticals Plc)
9450911000001108,Lamotrigine 50mg tablets (Teva UK Ltd)
9451011000001100,Lamotrigine 50mg tablets (Teva UK Ltd)
36813311000001107,Lamotrigine 50mg tablets (Torrent Pharma (UK) Ltd)
36813511000001101,Lamotrigine 50mg tablets (Torrent Pharma (UK) Ltd)
5380111000001103,Lamotrigine 50mg tablets (Waymade Healthcare Plc)
5380311000001101,Lamotrigine 50mg tablets (Waymade Healthcare Plc)
22060111000001101,Lamotrigine 50mg tablets (Waymade Healthcare Plc)
22060211000001107,Lamotrigine 50mg tablets (Waymade Healthcare Plc)
9558811000001108,Lamotrigine 50mg tablets (Zentiva Pharma UK Ltd)
9558911000001103,Lamotrigine 50mg tablets (Zentiva Pharma UK Ltd)
8565211000001109,Lamotrigine 50mg/5ml oral suspension
8582611000001104,Lamotrigine 50mg/5ml oral suspension
39323311000001106,Lamotrigine 50mg/5ml oral suspension
8565311000001101,Lamotrigine 50mg/5ml oral suspension (Drug Tariff Special Order)
8565511000001107,Lamotrigine 50mg/5ml oral suspension (Drug Tariff Special Order)
39323411000001104,Lamotrigine 50mg/5ml oral suspension (Drug Tariff Special Order)
3145511000001108,Lamotrigine 5mg dispersible tablets sugar free
5380211000001109,Lamotrigine 5mg dispersible tablets sugar free
10497511000001107,Lamotrigine 5mg dispersible tablets sugar free
36566611000001108,Lamotrigine 5mg dispersible tablets sugar free
37758211000001102,Lamotrigine 5mg dispersible tablets sugar free
9458411000001102,Lamotrigine 5mg dispersible tablets sugar free (A A H Pharmaceuticals Ltd)
9458511000001103,Lamotrigine 5mg dispersible tablets sugar free (A A H Pharmaceuticals Ltd)
11500511000001106,Lamotrigine 5mg dispersible tablets sugar free (Actavis UK Ltd)
11500611000001105,Lamotrigine 5mg dispersible tablets sugar free (Actavis UK Ltd)
9455711000001101,Lamotrigine 5mg dispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
9455811000001109,Lamotrigine 5mg dispersible tablets sugar free (Alliance Healthcare (Distribution) Ltd)
10451611000001105,Lamotrigine 5mg dispersible tablets sugar free (Arrow Generics Ltd)
10451711000001101,Lamotrigine 5mg dispersible tablets sugar free (Arrow Generics Ltd)
30060211000001101,Lamotrigine 5mg dispersible tablets sugar free (DE Pharmaceuticals)
30060311000001109,Lamotrigine 5mg dispersible tablets sugar free (DE Pharmaceuticals)
10197611000001107,Lamotrigine 5mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
10197711000001103,Lamotrigine 5mg dispersible tablets sugar free (Dexcel-Pharma Ltd)
10325111000001106,Lamotrigine 5mg dispersible tablets sugar free (Focus Pharmaceuticals Ltd)
10325211000001100,Lamotrigine 5mg dispersible tablets sugar free (Focus Pharmaceuticals Ltd)
9328711000001102,Lamotrigine 5mg dispersible tablets sugar free (Kent Pharma (UK) Ltd)
9328811000001105,Lamotrigine 5mg dispersible tablets sugar free (Kent Pharma (UK) Ltd)
30217511000001108,Lamotrigine 5mg dispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
30217711000001103,Lamotrigine 5mg dispersible tablets sugar free (Mawdsley-Brooks & Company Ltd)
18131211000001106,Lamotrigine 5mg dispersible tablets sugar free (Phoenix Healthcare Distribution Ltd)
18131811000001107,Lamotrigine 5mg dispersible tablets sugar free (Phoenix Healthcare Distribution Ltd)
9378311000001100,Lamotrigine 5mg dispersible tablets sugar free (PLIVA Pharma Ltd)
9378411000001107,Lamotrigine 5mg dispersible tablets sugar free (PLIVA Pharma Ltd)
11532411000001102,Lamotrigine 5mg dispersible tablets sugar free (Sandoz Ltd)
11534911000001101,Lamotrigine 5mg dispersible tablets sugar free (Sandoz Ltd)
14757211000001107,Lamotrigine 5mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
14757511000001105,Lamotrigine 5mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
15105911000001101,Lamotrigine 5mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
15106111000001105,Lamotrigine 5mg dispersible tablets sugar free (Sigma Pharmaceuticals Plc)
9756411000001109,Lamotrigine 5mg dispersible tablets sugar free (Somex Pharma)
9756511000001108,Lamotrigine 5mg dispersible tablets sugar free (Somex Pharma)
10308711000001109,Lamotrigine 5mg dispersible tablets sugar free (Teva UK Ltd)
10308811000001101,Lamotrigine 5mg dispersible tablets sugar free (Teva UK Ltd)
13753311000001108,Lamotrigine 5mg dispersible tablets sugar free (Tillomed Laboratories Ltd)
13753411000001101,Lamotrigine 5mg dispersible tablets sugar free (Tillomed Laboratories Ltd)
10549611000001100,Lamotrigine 5mg dispersible tablets sugar free (Waymade Healthcare Plc)
10549711000001109,Lamotrigine 5mg dispersible tablets sugar free (Waymade Healthcare Plc)
22056811000001103,Lamotrigine 5mg dispersible tablets sugar free (Waymade Healthcare Plc)
22056911000001108,Lamotrigine 5mg dispersible tablets sugar free (Waymade Healthcare Plc)
12607011000001108,Lamotrigine 5mg/5ml oral solution
12645211000001100,Lamotrigine 5mg/5ml oral solution
12607111000001109,Lamotrigine 5mg/5ml oral solution (Special Order)
12607211000001103,Lamotrigine 5mg/5ml oral solution (Special Order)
12606711000001107,Lamotrigine 5mg/5ml oral suspension
12645311000001108,Lamotrigine 5mg/5ml oral suspension
12606811000001104,Lamotrigine 5mg/5ml oral suspension (Special Order)
12606911000001109,Lamotrigine 5mg/5ml oral suspension (Special Order)
15409011000001104,Lamotrigine 60mg/5ml oral solution
15410911000001109,Lamotrigine 60mg/5ml oral solution
