SNOMEDID,DMD_description
17943111000001106,Mirtazapine 15mg tablets (Phoenix Healthcare Distribution Ltd)
17943211000001100,Mirtazapine 15mg tablets (Phoenix Healthcare Distribution Ltd)
17943311000001108,Mirtazapine 15mg tablets (Phoenix Healthcare Distribution Ltd)
8753111000001106,Mirtazapine 15mg tablets (Ranbaxy (UK) Ltd)
8753311000001108,Mirtazapine 15mg tablets (Ranbaxy (UK) Ltd)
16212511000001100,Mirtazapine 15mg tablets (Ranbaxy (UK) Ltd)
36921011000001108,Mirtazapine 15mg tablets (Relonchem Ltd)
36921111000001109,Mirtazapine 15mg tablets (Relonchem Ltd)
15114511000001105,Mirtazapine 15mg tablets (Sigma Pharmaceuticals Plc)
15114611000001109,Mirtazapine 15mg tablets (Sigma Pharmaceuticals Plc)
13593411000001107,Mirtazapine 15mg tablets (Teva UK Ltd)
13593511000001106,Mirtazapine 15mg tablets (Teva UK Ltd)
21803511000001103,Mirtazapine 15mg tablets (Waymade Healthcare Plc)
21803811000001100,Mirtazapine 15mg tablets (Waymade Healthcare Plc)
23421611000001109,Mirtazapine 15mg tablets (Wockhardt UK Ltd)
23421711000001100,Mirtazapine 15mg tablets (Wockhardt UK Ltd)
32725111000001102,Mirtazapine 15mg/5ml oral solution
32749911000001104,Mirtazapine 15mg/5ml oral solution
32725211000001108,Mirtazapine 15mg/5ml oral solution (Special Order)
32725311000001100,Mirtazapine 15mg/5ml oral solution (Special Order)
9102811000001107,Mirtazapine 15mg/ml oral solution sugar free
9103511000001102,Mirtazapine 15mg/ml oral solution sugar free
9227211000001100,Mirtazapine 15mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)
9227311000001108,Mirtazapine 15mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)
9103111000001106,Mirtazapine 15mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
9103211000001100,Mirtazapine 15mg/ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
24394711000001104,Mirtazapine 15mg/ml oral solution sugar free (DE Pharmaceuticals)
24394811000001107,Mirtazapine 15mg/ml oral solution sugar free (DE Pharmaceuticals)
39047511000001107,Mirtazapine 15mg/ml oral solution sugar free (Medihealth (Northern) Ltd)
39047611000001106,Mirtazapine 15mg/ml oral solution sugar free (Medihealth (Northern) Ltd)
9102911000001102,Mirtazapine 15mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
9103011000001105,Mirtazapine 15mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
29924111000001103,Mirtazapine 15mg/ml oral solution sugar free (Sigma Pharmaceuticals Plc)
29924211000001109,Mirtazapine 15mg/ml oral solution sugar free (Sigma Pharmaceuticals Plc)
8761811000001106,Mirtazapine 2mg capsules
8797211000001103,Mirtazapine 2mg capsules
8761911000001101,Mirtazapine 2mg capsules (Special Order)
8762111000001109,Mirtazapine 2mg capsules (Special Order)
375195005,Mirtazapine 30mg orodispersible tablets
4859611000001102,Mirtazapine 30mg orodispersible tablets
11255711000001107,Mirtazapine 30mg orodispersible tablets (A A H Pharmaceuticals Ltd)
11255811000001104,Mirtazapine 30mg orodispersible tablets (A A H Pharmaceuticals Ltd)
12056511000001102,Mirtazapine 30mg orodispersible tablets (Accord Healthcare Ltd)
12056611000001103,Mirtazapine 30mg orodispersible tablets (Accord Healthcare Ltd)
13738411000001108,Mirtazapine 30mg orodispersible tablets (Advanz Pharma)
13738511000001107,Mirtazapine 30mg orodispersible tablets (Advanz Pharma)
12059811000001105,Mirtazapine 30mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
12060011000001103,Mirtazapine 30mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
17968811000001103,Mirtazapine 30mg orodispersible tablets (Almus Pharmaceuticals Ltd)
17968911000001108,Mirtazapine 30mg orodispersible tablets (Almus Pharmaceuticals Ltd)
19213911000001108,Mirtazapine 30mg orodispersible tablets (Bluefish Pharmaceuticals AB)
19214211000001101,Mirtazapine 30mg orodispersible tablets (Bluefish Pharmaceuticals AB)
14124711000001102,Mirtazapine 30mg orodispersible tablets (Consilient Health Ltd)
14124911000001100,Mirtazapine 30mg orodispersible tablets (Consilient Health Ltd)
24393011000001103,Mirtazapine 30mg orodispersible tablets (DE Pharmaceuticals)
24393111000001102,Mirtazapine 30mg orodispersible tablets (DE Pharmaceuticals)
13162511000001107,Mirtazapine 30mg orodispersible tablets (Genus Pharmaceuticals Ltd)
13162611000001106,Mirtazapine 30mg orodispersible tablets (Genus Pharmaceuticals Ltd)
30831611000001104,Mirtazapine 30mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
30831711000001108,Mirtazapine 30mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
39047711000001102,Mirtazapine 30mg orodispersible tablets (Medihealth (Northern) Ltd)
39047811000001105,Mirtazapine 30mg orodispersible tablets (Medihealth (Northern) Ltd)
36044211000001107,Mirtazapine 30mg orodispersible tablets (Medreich Plc)
36044511000001105,Mirtazapine 30mg orodispersible tablets (Medreich Plc)
19195011000001108,Mirtazapine 30mg orodispersible tablets (Milpharm Ltd)
19195111000001109,Mirtazapine 30mg orodispersible tablets (Milpharm Ltd)
16630411000001108,Mirtazapine 30mg orodispersible tablets (Mylan)
16630511000001107,Mirtazapine 30mg orodispersible tablets (Mylan)
16700711000001104,Mirtazapine 30mg orodispersible tablets (Pfizer Ltd)
16700811000001107,Mirtazapine 30mg orodispersible tablets (Pfizer Ltd)
17942711000001104,Mirtazapine 30mg orodispersible tablets (Phoenix Healthcare Distribution Ltd)
17942811000001107,Mirtazapine 30mg orodispersible tablets (Phoenix Healthcare Distribution Ltd)
15232511000001108,Mirtazapine 30mg orodispersible tablets (Sigma Pharmaceuticals Plc)
15232611000001107,Mirtazapine 30mg orodispersible tablets (Sigma Pharmaceuticals Plc)
10969211000001104,Mirtazapine 30mg orodispersible tablets (Teva UK Ltd)
10969411000001100,Mirtazapine 30mg orodispersible tablets (Teva UK Ltd)
21801811000001104,Mirtazapine 30mg orodispersible tablets (Waymade Healthcare Plc)
21801911000001109,Mirtazapine 30mg orodispersible tablets (Waymade Healthcare Plc)
23422411000001101,Mirtazapine 30mg orodispersible tablets (Wockhardt UK Ltd)
23422511000001102,Mirtazapine 30mg orodispersible tablets (Wockhardt UK Ltd)
321998002,Mirtazapine 30mg tablets
1225611000001103,Mirtazapine 30mg tablets
5389111000001108,Mirtazapine 30mg tablets
8166811000001106,Mirtazapine 30mg tablets (A A H Pharmaceuticals Ltd)
8166911000001101,Mirtazapine 30mg tablets (A A H Pharmaceuticals Ltd)
7985911000001100,Mirtazapine 30mg tablets (Accord Healthcare Ltd)
7986111000001109,Mirtazapine 30mg tablets (Accord Healthcare Ltd)
8095411000001108,Mirtazapine 30mg tablets (Alliance Healthcare (Distribution) Ltd)
8095711000001102,Mirtazapine 30mg tablets (Alliance Healthcare (Distribution) Ltd)
9500611000001102,Mirtazapine 30mg tablets (Alliance Healthcare (Distribution) Ltd)
17968211000001104,Mirtazapine 30mg tablets (Almus Pharmaceuticals Ltd)
17968311000001107,Mirtazapine 30mg tablets (Almus Pharmaceuticals Ltd)
10395211000001106,Mirtazapine 30mg tablets (Arrow Generics Ltd)
10395411000001105,Mirtazapine 30mg tablets (Arrow Generics Ltd)
14123911000001102,Mirtazapine 30mg tablets (Consilient Health Ltd)
14124011000001104,Mirtazapine 30mg tablets (Consilient Health Ltd)
38410211000001105,Mirtazapine 30mg tablets (Crescent Pharma Ltd)
38410611000001107,Mirtazapine 30mg tablets (Crescent Pharma Ltd)
24400311000001100,Mirtazapine 30mg tablets (DE Pharmaceuticals)
24400511000001106,Mirtazapine 30mg tablets (DE Pharmaceuticals)
5496211000001103,Mirtazapine 30mg tablets (Dowelhurst Ltd)
5496311000001106,Mirtazapine 30mg tablets (Dowelhurst Ltd)
37798911000001102,Mirtazapine 30mg tablets (Ennogen Healthcare Ltd)
37799011000001106,Mirtazapine 30mg tablets (Ennogen Healthcare Ltd)
10302011000001109,Mirtazapine 30mg tablets (Focus Pharmaceuticals Ltd)
10302111000001105,Mirtazapine 30mg tablets (Focus Pharmaceuticals Ltd)
32802411000001106,Mirtazapine 30mg tablets (Genesis Pharmaceuticals Ltd)
32802511000001105,Mirtazapine 30mg tablets (Genesis Pharmaceuticals Ltd)
9449411000001108,Mirtazapine 30mg tablets (Genus Pharmaceuticals Ltd)
9449611000001106,Mirtazapine 30mg tablets (Genus Pharmaceuticals Ltd)
7986411000001104,Mirtazapine 30mg tablets (IVAX Pharmaceuticals UK Ltd)
7986811000001102,Mirtazapine 30mg tablets (IVAX Pharmaceuticals UK Ltd)
8098011000001107,Mirtazapine 30mg tablets (Kent Pharma (UK) Ltd)
8098111000001108,Mirtazapine 30mg tablets (Kent Pharma (UK) Ltd)
30832011000001103,Mirtazapine 30mg tablets (Mawdsley-Brooks & Company Ltd)
30832111000001102,Mirtazapine 30mg tablets (Mawdsley-Brooks & Company Ltd)
39207111000001103,Mirtazapine 30mg tablets (Medihealth (Northern) Ltd)
39207211000001109,Mirtazapine 30mg tablets (Medihealth (Northern) Ltd)
19732611000001106,Mirtazapine 30mg tablets (Medreich Plc)
19732711000001102,Mirtazapine 30mg tablets (Medreich Plc)
19194411000001100,Mirtazapine 30mg tablets (Milpharm Ltd)
19194511000001101,Mirtazapine 30mg tablets (Milpharm Ltd)
9037411000001105,Mirtazapine 30mg tablets (Mylan)
9037511000001109,Mirtazapine 30mg tablets (Mylan)
10440611000001103,Mirtazapine 30mg tablets (Niche Generics Ltd)
10440711000001107,Mirtazapine 30mg tablets (Niche Generics Ltd)
35449611000001103,Mirtazapine 30mg tablets (NorthStar Healthcare Unlimited Company)
35449811000001104,Mirtazapine 30mg tablets (NorthStar Healthcare Unlimited Company)
36698411000001101,Mirtazapine 30mg tablets (Noumed Life Sciences Ltd)
36698711000001107,Mirtazapine 30mg tablets (Noumed Life Sciences Ltd)
8516411000001103,Mirtazapine 30mg tablets (Organon Laboratories Ltd)
8519011000001101,Mirtazapine 30mg tablets (Organon Laboratories Ltd)
16700111000001100,Mirtazapine 30mg tablets (Pfizer Ltd)
16700211000001106,Mirtazapine 30mg tablets (Pfizer Ltd)
17943411000001101,Mirtazapine 30mg tablets (Phoenix Healthcare Distribution Ltd)
17943511000001102,Mirtazapine 30mg tablets (Phoenix Healthcare Distribution Ltd)
17943611000001103,Mirtazapine 30mg tablets (Phoenix Healthcare Distribution Ltd)
11408911000001109,Mirtazapine 30mg tablets (PLIVA Pharma Ltd)
11409111000001104,Mirtazapine 30mg tablets (PLIVA Pharma Ltd)
8751911000001108,Mirtazapine 30mg tablets (Ranbaxy (UK) Ltd)
8752111000001100,Mirtazapine 30mg tablets (Ranbaxy (UK) Ltd)
16212611000001101,Mirtazapine 30mg tablets (Ranbaxy (UK) Ltd)
36921211000001103,Mirtazapine 30mg tablets (Relonchem Ltd)
36921311000001106,Mirtazapine 30mg tablets (Relonchem Ltd)
9548311000001101,Mirtazapine 30mg tablets (Sandoz Ltd)
9548411000001108,Mirtazapine 30mg tablets (Sandoz Ltd)
15114711000001100,Mirtazapine 30mg tablets (Sigma Pharmaceuticals Plc)
15114811000001108,Mirtazapine 30mg tablets (Sigma Pharmaceuticals Plc)
8389611000001109,Mirtazapine 30mg tablets (Teva UK Ltd)
8389911000001103,Mirtazapine 30mg tablets (Teva UK Ltd)
13758511000001106,Mirtazapine 30mg tablets (Tillomed Laboratories Ltd)
13758611000001105,Mirtazapine 30mg tablets (Tillomed Laboratories Ltd)
5389211000001102,Mirtazapine 30mg tablets (Waymade Healthcare Plc)
5389411000001103,Mirtazapine 30mg tablets (Waymade Healthcare Plc)
21804011000001108,Mirtazapine 30mg tablets (Waymade Healthcare Plc)
21804211000001103,Mirtazapine 30mg tablets (Waymade Healthcare Plc)
23421811000001108,Mirtazapine 30mg tablets (Wockhardt UK Ltd)
23421911000001103,Mirtazapine 30mg tablets (Wockhardt UK Ltd)
8101411000001102,Mirtazapine 30mg tablets (Zentiva Pharma UK Ltd)
8101511000001103,Mirtazapine 30mg tablets (Zentiva Pharma UK Ltd)
12979811000001101,Mirtazapine 30mg/5ml oral solution
13010911000001105,Mirtazapine 30mg/5ml oral solution
12979911000001106,Mirtazapine 30mg/5ml oral solution (Special Order)
12980011000001107,Mirtazapine 30mg/5ml oral solution (Special Order)
12979511000001104,Mirtazapine 30mg/5ml oral suspension
12999711000001103,Mirtazapine 30mg/5ml oral suspension
12979611000001100,Mirtazapine 30mg/5ml oral suspension (Special Order)
12979711000001109,Mirtazapine 30mg/5ml oral suspension (Special Order)
5595711000001109,Mirtazapine 45mg orodispersible tablets
5627911000001100,Mirtazapine 45mg orodispersible tablets
11255911000001109,Mirtazapine 45mg orodispersible tablets (A A H Pharmaceuticals Ltd)
11256011000001101,Mirtazapine 45mg orodispersible tablets (A A H Pharmaceuticals Ltd)
12056711000001107,Mirtazapine 45mg orodispersible tablets (Accord Healthcare Ltd)
12056811000001104,Mirtazapine 45mg orodispersible tablets (Accord Healthcare Ltd)
13738611000001106,Mirtazapine 45mg orodispersible tablets (Advanz Pharma)
13738711000001102,Mirtazapine 45mg orodispersible tablets (Advanz Pharma)
12060211000001108,Mirtazapine 45mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
12060411000001107,Mirtazapine 45mg orodispersible tablets (Alliance Healthcare (Distribution) Ltd)
17968411000001100,Mirtazapine 45mg orodispersible tablets (Almus Pharmaceuticals Ltd)
17968511000001101,Mirtazapine 45mg orodispersible tablets (Almus Pharmaceuticals Ltd)
19214311000001109,Mirtazapine 45mg orodispersible tablets (Bluefish Pharmaceuticals AB)
19214611000001104,Mirtazapine 45mg orodispersible tablets (Bluefish Pharmaceuticals AB)
14125011000001100,Mirtazapine 45mg orodispersible tablets (Consilient Health Ltd)
14125211000001105,Mirtazapine 45mg orodispersible tablets (Consilient Health Ltd)
24393911000001104,Mirtazapine 45mg orodispersible tablets (DE Pharmaceuticals)
24394011000001101,Mirtazapine 45mg orodispersible tablets (DE Pharmaceuticals)
13162711000001102,Mirtazapine 45mg orodispersible tablets (Genus Pharmaceuticals Ltd)
13162811000001105,Mirtazapine 45mg orodispersible tablets (Genus Pharmaceuticals Ltd)
38960911000001103,Mirtazapine 45mg orodispersible tablets (Imported)
38961011000001106,Mirtazapine 45mg orodispersible tablets (Imported)
30831811000001100,Mirtazapine 45mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
30831911000001105,Mirtazapine 45mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)
39047911000001100,Mirtazapine 45mg orodispersible tablets (Medihealth (Northern) Ltd)
39048011000001103,Mirtazapine 45mg orodispersible tablets (Medihealth (Northern) Ltd)
35854711000001100,Mirtazapine 45mg orodispersible tablets (Medreich Plc)
35854811000001108,Mirtazapine 45mg orodispersible tablets (Medreich Plc)
19195211000001103,Mirtazapine 45mg orodispersible tablets (Milpharm Ltd)
19195311000001106,Mirtazapine 45mg orodispersible tablets (Milpharm Ltd)
16630611000001106,Mirtazapine 45mg orodispersible tablets (Mylan)
16630711000001102,Mirtazapine 45mg orodispersible tablets (Mylan)
16700911000001102,Mirtazapine 45mg orodispersible tablets (Pfizer Ltd)
16701011000001105,Mirtazapine 45mg orodispersible tablets (Pfizer Ltd)
17942911000001102,Mirtazapine 45mg orodispersible tablets (Phoenix Healthcare Distribution Ltd)
17943011000001105,Mirtazapine 45mg orodispersible tablets (Phoenix Healthcare Distribution Ltd)
15232711000001103,Mirtazapine 45mg orodispersible tablets (Sigma Pharmaceuticals Plc)
15232811000001106,Mirtazapine 45mg orodispersible tablets (Sigma Pharmaceuticals Plc)
10969511000001101,Mirtazapine 45mg orodispersible tablets (Teva UK Ltd)
10969611000001102,Mirtazapine 45mg orodispersible tablets (Teva UK Ltd)
21802211000001107,Mirtazapine 45mg orodispersible tablets (Waymade Healthcare Plc)
21802411000001106,Mirtazapine 45mg orodispersible tablets (Waymade Healthcare Plc)
23422611000001103,Mirtazapine 45mg orodispersible tablets (Wockhardt UK Ltd)
23422711000001107,Mirtazapine 45mg orodispersible tablets (Wockhardt UK Ltd)
20311411000001107,Mirtazapine 45mg orodispersible tablets sugar free
20345311000001105,Mirtazapine 45mg orodispersible tablets sugar free
20311511000001106,Mirtazapine 45mg orodispersible tablets sugar free (Sandoz Ltd)
20311811000001109,Mirtazapine 45mg orodispersible tablets sugar free (Sandoz Ltd)
375196006,Mirtazapine 45mg tablets
8753511000001102,Mirtazapine 45mg tablets
9051311000001108,Mirtazapine 45mg tablets
9051211000001100,Mirtazapine 45mg tablets (A A H Pharmaceuticals Ltd)
9051411000001101,Mirtazapine 45mg tablets (A A H Pharmaceuticals Ltd)
11501311000001105,Mirtazapine 45mg tablets (Accord Healthcare Ltd)
11501411000001103,Mirtazapine 45mg tablets (Accord Healthcare Ltd)
9158211000001102,Mirtazapine 45mg tablets (Alliance Healthcare (Distribution) Ltd)
9158311000001105,Mirtazapine 45mg tablets (Alliance Healthcare (Distribution) Ltd)
17967411000001104,Mirtazapine 45mg tablets (Almus Pharmaceuticals Ltd)
17967511000001100,Mirtazapine 45mg tablets (Almus Pharmaceuticals Ltd)
10395611000001108,Mirtazapine 45mg tablets (Arrow Generics Ltd)
10395711000001104,Mirtazapine 45mg tablets (Arrow Generics Ltd)
24400811000001109,Mirtazapine 45mg tablets (DE Pharmaceuticals)
24401011000001107,Mirtazapine 45mg tablets (DE Pharmaceuticals)
10301811000001107,Mirtazapine 45mg tablets (Focus Pharmaceuticals Ltd)
10301911000001102,Mirtazapine 45mg tablets (Focus Pharmaceuticals Ltd)
32803811000001100,Mirtazapine 45mg tablets (Genesis Pharmaceuticals Ltd)
32804211000001103,Mirtazapine 45mg tablets (Genesis Pharmaceuticals Ltd)
9449811000001105,Mirtazapine 45mg tablets (Genus Pharmaceuticals Ltd)
9449911000001100,Mirtazapine 45mg tablets (Genus Pharmaceuticals Ltd)
9156511000001100,Mirtazapine 45mg tablets (Kent Pharma (UK) Ltd)
9156611000001101,Mirtazapine 45mg tablets (Kent Pharma (UK) Ltd)
37122111000001102,Mirtazapine 45mg tablets (Mawdsley-Brooks & Company Ltd)
37122211000001108,Mirtazapine 45mg tablets (Mawdsley-Brooks & Company Ltd)
39048511000001106,Mirtazapine 45mg tablets (Medihealth (Northern) Ltd)
39048611000001105,Mirtazapine 45mg tablets (Medihealth (Northern) Ltd)
19732811000001105,Mirtazapine 45mg tablets (Medreich Plc)
19732911000001100,Mirtazapine 45mg tablets (Medreich Plc)
19194611000001102,Mirtazapine 45mg tablets (Milpharm Ltd)
19194711000001106,Mirtazapine 45mg tablets (Milpharm Ltd)
35449911000001109,Mirtazapine 45mg tablets (NorthStar Healthcare Unlimited Company)
35450011000001100,Mirtazapine 45mg tablets (NorthStar Healthcare Unlimited Company)
36699111000001104,Mirtazapine 45mg tablets (Noumed Life Sciences Ltd)
36699411000001109,Mirtazapine 45mg tablets (Noumed Life Sciences Ltd)
16700311000001103,Mirtazapine 45mg tablets (Pfizer Ltd)
16700411000001105,Mirtazapine 45mg tablets (Pfizer Ltd)
17943711000001107,Mirtazapine 45mg tablets (Phoenix Healthcare Distribution Ltd)
17943811000001104,Mirtazapine 45mg tablets (Phoenix Healthcare Distribution Ltd)
17943911000001109,Mirtazapine 45mg tablets (Phoenix Healthcare Distribution Ltd)
8753611000001103,Mirtazapine 45mg tablets (Ranbaxy (UK) Ltd)
8753711000001107,Mirtazapine 45mg tablets (Ranbaxy (UK) Ltd)
16212711000001105,Mirtazapine 45mg tablets (Ranbaxy (UK) Ltd)
36921511000001100,Mirtazapine 45mg tablets (Relonchem Ltd)
36921611000001101,Mirtazapine 45mg tablets (Relonchem Ltd)
15210411000001102,Mirtazapine 45mg tablets (Sigma Pharmaceuticals Plc)
15210911000001105,Mirtazapine 45mg tablets (Sigma Pharmaceuticals Plc)
15211111000001101,Mirtazapine 45mg tablets (Sigma Pharmaceuticals Plc)
13593611000001105,Mirtazapine 45mg tablets (Teva UK Ltd)
13593711000001101,Mirtazapine 45mg tablets (Teva UK Ltd)
21805411000001103,Mirtazapine 45mg tablets (Waymade Healthcare Plc)
21805511000001104,Mirtazapine 45mg tablets (Waymade Healthcare Plc)
23422011000001105,Mirtazapine 45mg tablets (Wockhardt UK Ltd)
23422111000001106,Mirtazapine 45mg tablets (Wockhardt UK Ltd)
8762311000001106,Mirtazapine 4mg capsules
8797411000001104,Mirtazapine 4mg capsules
8762411000001104,Mirtazapine 4mg capsules (Special Order)
8763211000001109,Mirtazapine 4mg capsules (Special Order)
12980411000001103,Mirtazapine 750micrograms/5ml oral solution
12999811000001106,Mirtazapine 750micrograms/5ml oral solution
12980511000001104,Mirtazapine 750micrograms/5ml oral solution (Special Order)
12980611000001100,Mirtazapine 750micrograms/5ml oral solution (Special Order)
12980111000001108,Mirtazapine 750micrograms/5ml oral suspension
12999911000001101,Mirtazapine 750micrograms/5ml oral suspension
12980211000001102,Mirtazapine 750micrograms/5ml oral suspension (Special Order)
12980311000001105,Mirtazapine 750micrograms/5ml oral suspension (Special Order)
12980711000001109,Mirtazapine 75mg/5ml oral suspension
13000011000001108,Mirtazapine 75mg/5ml oral suspension
12980811000001101,Mirtazapine 75mg/5ml oral suspension (Special Order)
12980911000001106,Mirtazapine 75mg/5ml oral suspension (Special Order)
321913005,Moclobemide 150mg tablets
1132611000001107,Moclobemide 150mg tablets
5495311000001101,Moclobemide 150mg tablets
409811000001107,Moclobemide 150mg tablets (A A H Pharmaceuticals Ltd)
2631911000001107,Moclobemide 150mg tablets (A A H Pharmaceuticals Ltd)
906511000001101,Moclobemide 150mg tablets (Alliance Healthcare (Distribution) Ltd)
2634411000001102,Moclobemide 150mg tablets (Alliance Healthcare (Distribution) Ltd)
37687911000001108,Moclobemide 150mg tablets (CST Pharma Ltd)
37688111000001106,Moclobemide 150mg tablets (CST Pharma Ltd)
24401111000001108,Moclobemide 150mg tablets (DE Pharmaceuticals)
24401211000001102,Moclobemide 150mg tablets (DE Pharmaceuticals)
5495411000001108,Moclobemide 150mg tablets (Dowelhurst Ltd)
5495611000001106,Moclobemide 150mg tablets (Dowelhurst Ltd)
5495711000001102,Moclobemide 150mg tablets (Dowelhurst Ltd)
735511000001106,Moclobemide 150mg tablets (Kent Pharma (UK) Ltd)
2633211000001104,Moclobemide 150mg tablets (Kent Pharma (UK) Ltd)
30832211000001108,Moclobemide 150mg tablets (Mawdsley-Brooks & Company Ltd)
30832311000001100,Moclobemide 150mg tablets (Mawdsley-Brooks & Company Ltd)
39882711000001109,Moclobemide 150mg tablets (Medihealth (Northern) Ltd)
39882811000001101,Moclobemide 150mg tablets (Medihealth (Northern) Ltd)
4621911000001100,Moclobemide 150mg tablets (Mylan)
4622211000001102,Moclobemide 150mg tablets (Mylan)
129211000001100,Moclobemide 150mg tablets (Sandoz Ltd)
2633411000001100,Moclobemide 150mg tablets (Sandoz Ltd)
15232911000001101,Moclobemide 150mg tablets (Sigma Pharmaceuticals Plc)
15233011000001109,Moclobemide 150mg tablets (Sigma Pharmaceuticals Plc)
823011000001104,Moclobemide 150mg tablets (Teva UK Ltd)
2632511000001108,Moclobemide 150mg tablets (Teva UK Ltd)
13758911000001104,Moclobemide 150mg tablets (Tillomed Laboratories Ltd)
13759111000001109,Moclobemide 150mg tablets (Tillomed Laboratories Ltd)
10541811000001102,Moclobemide 150mg tablets (Waymade Healthcare Plc)
10541911000001107,Moclobemide 150mg tablets (Waymade Healthcare Plc)
21805611000001100,Moclobemide 150mg tablets (Waymade Healthcare Plc)
21806011000001103,Moclobemide 150mg tablets (Waymade Healthcare Plc)
12981211000001108,Moclobemide 150mg/5ml oral suspension
13000111000001109,Moclobemide 150mg/5ml oral suspension
12981511000001106,Moclobemide 150mg/5ml oral suspension (Special Order)
12981611000001105,Moclobemide 150mg/5ml oral suspension (Special Order)
321915003,Moclobemide 300mg tablets
1012511000001108,Moclobemide 300mg tablets
5495811000001105,Moclobemide 300mg tablets
898011000001104,Moclobemide 300mg tablets (A A H Pharmaceuticals Ltd)
2634811000001100,Moclobemide 300mg tablets (A A H Pharmaceuticals Ltd)
668311000001106,Moclobemide 300mg tablets (Alliance Healthcare (Distribution) Ltd)
2636011000001101,Moclobemide 300mg tablets (Alliance Healthcare (Distribution) Ltd)
37707611000001106,Moclobemide 300mg tablets (CST Pharma Ltd)
37707711000001102,Moclobemide 300mg tablets (CST Pharma Ltd)
24401311000001105,Moclobemide 300mg tablets (DE Pharmaceuticals)
24401411000001103,Moclobemide 300mg tablets (DE Pharmaceuticals)
5495911000001100,Moclobemide 300mg tablets (Dowelhurst Ltd)
5496011000001108,Moclobemide 300mg tablets (Dowelhurst Ltd)
5496111000001109,Moclobemide 300mg tablets (Dowelhurst Ltd)
38961911000001105,Moclobemide 300mg tablets (Imported)
38962011000001103,Moclobemide 300mg tablets (Imported)
502511000001108,Moclobemide 300mg tablets (Kent Pharma (UK) Ltd)
2635211000001100,Moclobemide 300mg tablets (Kent Pharma (UK) Ltd)
39882911000001106,Moclobemide 300mg tablets (Medihealth (Northern) Ltd)
39883011000001103,Moclobemide 300mg tablets (Medihealth (Northern) Ltd)
4936811000001104,Moclobemide 300mg tablets (Mylan)
4936911000001109,Moclobemide 300mg tablets (Mylan)
934511000001101,Moclobemide 300mg tablets (Sandoz Ltd)
2635511000001102,Moclobemide 300mg tablets (Sandoz Ltd)
15233111000001105,Moclobemide 300mg tablets (Sigma Pharmaceuticals Plc)
15233211000001104,Moclobemide 300mg tablets (Sigma Pharmaceuticals Plc)
554811000001108,Moclobemide 300mg tablets (Teva UK Ltd)
2635111000001106,Moclobemide 300mg tablets (Teva UK Ltd)
13759311000001106,Moclobemide 300mg tablets (Tillomed Laboratories Ltd)
13759411000001104,Moclobemide 300mg tablets (Tillomed Laboratories Ltd)
12981911000001104,Moclobemide 50mg/5ml oral suspension
13000211000001103,Moclobemide 50mg/5ml oral suspension
12982211000001101,Moclobemide 50mg/5ml oral suspension (Special Order)
12982511000001103,Moclobemide 50mg/5ml oral suspension (Special Order)
75511000001108,Molipaxin 100mg capsules (Zentiva Pharma UK Ltd)
1591811000001100,Molipaxin 100mg capsules (Zentiva Pharma UK Ltd)
1811000001101,Molipaxin 150mg tablets (Zentiva Pharma UK Ltd)
2396611000001109,Molipaxin 150mg tablets (Zentiva Pharma UK Ltd)
369211000001100,Molipaxin 50mg capsules (Zentiva Pharma UK Ltd)
1591111000001107,Molipaxin 50mg capsules (Zentiva Pharma UK Ltd)
3904511000001104,Molipaxin 50mg/5ml oral liquid (Sanofi)
3905111000001107,Molipaxin 50mg/5ml oral liquid (Sanofi)
4549511000001102,Molipaxin CR 150mg tablets (Aventis Pharma)
4549611000001103,Molipaxin CR 150mg tablets (Aventis Pharma)
491811000001108,Motipress tablets (Sanofi-Synthelabo Ltd)
2729511000001107,Motipress tablets (Sanofi-Synthelabo Ltd)
125111000001109,Motival 10mg/500microgram tablets (Sanofi)
2365311000001107,Motival 10mg/500microgram tablets (Sanofi)
32511000001104,Nardil 15mg tablets (Neon Healthcare Ltd)
2308511000001108,Nardil 15mg tablets (Neon Healthcare Ltd)
321980001,Nefazodone 100mg tablets
1155311000001107,Nefazodone 100mg tablets
3936711000001109,Nefazodone 100mg tablets
11480411000001100,Nefazodone 100mg tablets
11480511000001101,Nefazodone 100mg tablets (Special Order)
11480611000001102,Nefazodone 100mg tablets (Special Order)
321981002,Nefazodone 200mg tablets
986111000001106,Nefazodone 200mg tablets
3936911000001106,Nefazodone 200mg tablets
11485311000001100,Nefazodone 200mg tablets
11485411000001107,Nefazodone 200mg tablets (Special Order)
11485511000001106,Nefazodone 200mg tablets (Special Order)
376658002,Nefazodone 50mg tablets
